24,B,P,P,P,B,P,B,B,P,P,B,B,B,P,T,B,P,B,B,B,P,B,P,P,B,B,P,P,P,B,B,P,B,P,P,P,P,P,B,P,P,B,P,B,B,B,B,B,P,B,P,P,T,B,B,B,P,P,B,B,P,P,P,B,B,B,P,P,P,B,P,B,P,P,B,P,B,B,T,B,B,P
25,B,P,P,P,P,B,P,B,P,P,B,T,B,P,P,P,P,P,B,P,P,B,P,B,B,B,P,B,P,P,P,P,P,B,B,P,B,T,B,T,P,P,T,P,T,B,B,P,B,B,B,B,P,P,P,B,B,P,B,P,B,B,P,P,T,B,P,B,B,P,B,P,B,P,B,B,P,P,P,B,P,P
26,P,B,B,P,B,B,B,B,B,P,P,B,B,P,B,P,P,B,P,T,B,P,P,B,P,B,P,P,P,T,B,P,P,B,P,B,B,B,B,B,B,P,P,P,B,B,P,B,P,P,P,P,B,P,P,B,P,T,P,P,P,B,B,P,P,B,P,T,P,B,P,P,P,P,P,P,B,B,B,B,P
27,B,B,B,B,B,P,P,B,T,P,P,B,P,B,B,P,T,P,P,P,T,P,P,B,P,P,B,P,B,T,P,P,P,B,P,B,P,B,B,P,B,P,B,B,B,P,B,B,B,B,B,P,P,B,B,B,B,P,B,B,B,B,B,P,P,B,P,B,P,B,B,P,B,B,P,P,B,B,T,B
28,B,P,P,B,T,T,B,T,B,P,T,B,B,T,T,P,P,B,P,P,P,P,P,B,B,T,B,P,P,P,B,B,B,P,P,B,P,T,P,P,P,P,B,P,P,T,P,B,P,P,B,B,P,B,P,P,T,T,P,B,P,P,B,P,B,P,P,B,P,P,P,B,P,B,P,B,B,P,T,P,P
29,B,B,P,B,P,T,B,B,B,B,P,P,T,P,P,P,P,P,T,P,P,P,P,T,B,P,P,B,P,P,B,B,P,B,B,P,B,B,B,B,B,P,B,P,P,B,B,B,P,B,P,B,B,B,P,B,B,B,B,P,P,P,B,B,B,B,B,P,B,B,B,T,B,P,P,P,B,P,B,B,B
30,B,P,B,B,P,P,B,B,B,B,B,B,B,P,B,B,B,B,B,P,P,T,B,P,P,P,P,P,B,B,T,P,P,P,P,P,P,B,B,B,P,T,B,B,P,B,P,P,P,B,B,B,B,B,P,B,P,T,B,B,P,P,P,B,B,B,B,B,B,P,B,P,B,P,B,P,P,B,B,B,B
31,B,B,P,B,P,T,P,P,P,B,B,B,T,T,T,B,T,P,P,P,T,T,B,P,P,P,B,P,P,B,B,P,P,B,B,P,P,T,P,B,T,B,B,T,B,B,T,P,B,P,B,B,P,B,P,P,P,P,P,B,B,P,P,P,P,P,P,P,B,B,P,B,B,P,B,P,P,P,B,B,B
32,T,B,P,P,B,B,P,B,P,P,P,T,P,P,P,P,B,B,B,B,T,B,B,B,B,B,B,P,P,B,P,P,P,P,B,P,P,P,T,B,P,B,P,P,T,P,P,P,B,P,B,P,B,B,P,B,P,T,B,T,B,B,B,P,P,B,T,B,T,P,B,T,B,T,P,P,P,T,B,P,B
33,P,P,P,P,P,P,P,B,T,B,P,B,B,T,P,P,T,B,P,P,B,P,P,T,P,B,P,P,B,B,P,B,P,B,B,B,P,P,B,P,B,P,P,P,P,P,B,B,B,P,P,B,B,B,T,B,P,P,B,B,B,B,P,B,P,P,B,P,B,B,P,B,P,P,P,P,B,P,B,B,B
34,P,B,B,P,B,P,B,B,P,P,P,P,B,P,P,B,P,P,B,B,B,B,B,B,P,P,T,B,P,B,P,P,P,T,P,B,B,B,B,P,B,B,P,P,P,T,T,P,P,B,B,P,B,P,P,T,P,B,P,B,P,T,T,P,B,P,P,B,B,P,B,P,P,B,P,B,B,P,B,P,B,B
35,B,P,P,B,T,P,P,P,P,B,T,T,B,B,P,P,B,B,B,P,B,P,B,B,P,B,B,P,P,P,B,B,P,P,P,B,T,B,B,P,B,P,P,T,B,P,P,P,B,B,B,P,P,P,P,B,P,P,B,B,T,P,B,B,B,P,P,P,P,P,B,P,P,B,P,P,B,P,P,P,B,B
36,P,P,B,P,B,B,B,B,B,P,B,B,P,T,P,B,B,P,B,B,B,T,B,B,P,B,T,P,B,T,P,P,B,P,T,P,P,B,B,P,P,T,B,B,B,P,P,B,B,B,B,P,P,B,P,B,B,B,P,P,T,P,P,P,P,P,B,B,P,P,P,B,P,P,B,P,P,B,P,P,P,B
37,B,P,P,P,B,B,T,B,B,P,B,B,B,P,P,B,B,B,B,P,B,P,P,T,B,B,B,B,B,B,B,B,P,P,P,P,B,B,P,T,P,B,P,B,P,P,P,B,P,P,P,T,T,B,P,B,P,B,P,P,P,B,P,B,P,B,B,T,B,P,B,B,T,B,P,B,P,B,P,B,B,P,P,P,B
38,B,P,B,P,B,P,P,P,T,T,P,P,P,B,B,B,B,P,P,B,B,P,P,B,B,B,P,P,P,P,P,P,T,P,B,P,B,P,B,B,P,P,B,P,B,P,T,P,B,B,B,B,B,P,P,P,P,B,B,B,P,P,B,B,B,P,P,P,B,B,B,B,B,B,P,B,B,P,P,P,B
39,P,T,T,B,P,P,B,B,B,B,P,P,P,P,P,P,B,B,P,B,P,B,P,P,B,P,B,B,B,P,B,B,B,B,B,P,P,P,P,P,B,P,P,B,B,T,P,B,P,B,B,B,P,B,P,P,P,P,T,P,B,P,P,P,P,B,B,T,B,P,P,B,B,B,P,P,B,P,P,P,P,P
40,B,B,B,B,B,T,B,P,P,B,B,B,B,P,B,B,B,P,B,P,B,B,P,B,B,P,B,B,B,P,P,P,T,P,P,T,P,P,T,P,P,P,B,P,B,P,T,B,T,P,T,B,T,P,P,P,B,P,B,P,P,T,B,P,P,P,P,P,B,B,B,B,B,B,B,B,P,P,B,P,P
41,B,P,P,P,B,B,P,B,B,P,P,T,T,P,P,B,P,B,P,B,B,P,P,P,B,B,P,B,T,B,B,P,P,B,P,B,T,P,T,T,B,B,B,P,T,P,P,T,B,B,B,B,P,B,P,P,B,P,P,B,B,B,P,B,P,B,B,P,P,T,P,P,P,B,P,B,B,B,P,P
42,P,T,B,P,P,B,T,B,B,B,B,P,T,P,B,B,P,B,B,P,B,B,B,B,B,B,P,B,P,P,P,P,P,P,B,P,B,P,P,B,T,B,B,P,B,P,B,B,P,P,P,B,P,B,P,P,P,P,P,P,P,P,T,B,T,B,B,P,B,P,P,B,T,T,B,P,T,P,P,B
43,T,P,B,P,P,P,T,B,P,B,P,P,P,P,T,B,P,B,B,B,B,B,B,B,T,B,T,P,B,P,P,B,T,P,B,P,P,P,B,B,T,B,B,P,P,P,P,B,B,P,B,P,P,P,P,B,B,B,B,P,B,P,P,B,B,P,B,B,B,T,T,P,T,B,B,T,B,B,B,B,B
44,B,B,T,P,P,B,B,T,B,B,P,B,P,B,P,P,B,P,B,B,P,P,P,B,B,P,T,B,B,B,P,B,B,P,B,P,P,B,B,P,P,T,B,B,P,B,B,B,B,P,P,P,B,P,B,B,P,P,B,B,P,B,B,P,B,P,P,B,B,B,P,P,T,B,B,T,P,P,B,P,P,P
45,T,T,P,T,B,B,T,P,P,P,T,P,B,B,P,P,P,B,P,T,B,B,P,B,P,B,B,B,B,P,B,P,B,B,B,P,P,B,P,P,P,P,P,B,P,P,T,B,P,B,T,T,P,B,B,P,B,P,P,B,P,P,P,P,B,T,B,B,B,P,B,P,B,P,B,B,P,P,B,B,B,P
46,P,B,P,B,T,B,B,B,B,B,P,B,B,B,B,B,P,P,P,P,P,B,B,B,P,P,B,P,P,P,B,P,P,B,B,P,B,T,B,P,B,P,B,T,B,P,P,B,T,B,P,B,B,B,P,B,P,P,T,B,B,T,P,B,B,B,P,B,B,B,P,P,P,T,P,B,T,B,P,B,P,P
47,T,P,B,B,P,T,B,P,P,B,P,P,B,B,P,P,B,P,B,P,B,P,T,P,B,T,P,T,B,B,B,P,P,T,T,B,B,B,B,B,B,B,T,B,P,P,P,B,P,B,P,B,B,P,P,B,P,P,P,B,B,B,B,P,B,B,T,B,B,P,P,P,P,B,B,B,B,B,P,B,P
48,P,B,P,P,P,P,B,P,B,B,P,P,B,B,B,P,P,P,B,T,P,P,P,B,P,B,P,P,B,P,B,P,P,B,T,P,T,P,P,B,P,P,P,P,B,P,P,B,B,B,B,P,B,B,B,B,P,B,P,P,B,B,T,P,B,B,P,B,B,P,P,P,P,B,P,P,B,B,B,B,P
49,B,B,B,B,T,P,B,B,B,P,B,T,P,P,B,P,B,B,B,B,P,B,B,P,B,B,B,P,P,B,B,T,P,B,T,B,P,P,B,P,P,B,P,T,P,P,P,B,P,B,P,B,B,T,P,B,P,P,B,B,B,B,B,B,P,P,B,B,B,P,P,P,B,P,P,P,B,B,B,B,P,P,P,B
50,B,T,T,P,T,B,P,B,B,P,B,P,B,T,B,B,B,P,T,B,B,B,B,P,P,P,P,B,B,B,B,P,B,B,B,B,T,B,B,B,B,B,T,P,B,P,P,P,P,P,P,P,P,B,P,P,P,B,P,P,B,B,B,B,P,B,T,B,P,B,B,B,B,P,P,B,P,B,B,P,B,B,T
51,P,B,B,P,P,B,P,P,T,P,P,P,P,B,T,B,P,B,T,B,T,B,P,P,P,P,P,P,B,T,B,T,B,B,B,B,P,B,B,B,P,B,P,B,P,B,P,B,B,B,B,P,P,B,P,B,T,P,T,B,B,B,P,T,P,P,B,P,P,B,P,P,P,P,P,P,B,P,P,B
52,B,B,B,P,P,T,P,B,B,B,T,B,P,P,P,B,P,P,B,P,P,T,P,B,P,B,T,B,P,B,P,B,B,B,P,B,T,P,P,B,B,T,P,P,P,B,B,B,P,B,T,B,B,B,B,B,P,P,P,B,B,T,P,B,T,B,P,T,P,B,B,B,P,T,P,P,P,P,P,P,P,P,P
53,B,B,B,B,P,B,T,P,B,P,B,B,B,P,P,B,B,P,P,B,B,B,P,P,B,B,T,P,P,P,P,P,P,B,T,T,B,B,T,P,P,P,B,P,P,P,T,B,P,B,B,B,T,T,B,B,B,B,P,P,B,B,B,B,P,P,B,B,P,B,P,B,P,B,B,B,B,P,T,B,T,B
54,B,B,P,B,B,P,B,B,P,B,P,P,P,P,B,B,P,P,T,P,B,T,P,T,B,T,P,P,B,P,T,B,B,P,B,B,B,P,B,T,B,B,P,P,P,B,P,P,P,B,P,B,B,B,B,P,P,B,P,B,P,B,B,B,B,P,P,B,B,B,P,B,B,B,P,B,T,B,B,P,B,B,B,B,B
55,B,B,T,T,B,P,B,B,P,P,B,B,B,B,T,B,P,P,B,B,P,B,P,B,B,B,B,P,B,B,P,P,B,P,B,P,T,P,B,B,P,P,B,B,B,B,T,B,P,P,T,P,B,B,P,P,B,P,P,P,P,P,B,B,B,B,B,P,P,P,P,P,B,B,B,B,P,P,P,P,B,B,P
56,B,B,P,T,B,B,P,B,T,B,B,P,B,B,P,P,B,P,B,P,B,P,P,B,B,T,P,B,B,B,P,P,P,T,P,P,B,B,B,B,P,B,B,B,P,B,P,T,P,P,B,B,B,B,B,B,T,P,P,P,T,P,P,P,B,B,P,P,P,B,P,B,T,P,B,B,B,B,B,P,P,P,P
57,T,P,B,T,P,P,T,B,B,P,T,P,B,P,B,T,B,B,P,P,P,B,T,B,T,B,P,B,P,B,P,B,T,T,P,B,T,P,B,T,P,P,B,P,P,B,P,B,P,B,B,B,B,B,P,P,P,B,B,P,B,B,B,B,P,P,B,P,B,B,P,B,P,P,T,B,P,B,P,P,B
58,P,P,T,P,B,P,T,B,B,B,B,P,P,T,B,P,P,P,B,P,B,P,P,T,B,P,P,B,P,P,P,P,P,P,P,P,B,P,B,B,P,P,P,P,B,B,B,P,P,B,P,P,P,P,B,B,P,B,P,B,P,B,P,P,P,B,P,B,B,B,B,P,P,P,P,T,P,B,P,P,B
59,P,P,P,P,B,B,T,B,B,B,P,B,B,B,P,P,B,T,P,B,T,P,B,T,B,P,B,P,P,B,B,P,T,P,B,P,B,P,B,P,B,P,P,P,B,B,P,P,B,B,B,P,P,B,B,P,T,P,P,P,P,B,T,P,B,P,P,T,P,B,B,B,B,B,B,B,P,P,T,B,P
60,P,B,B,B,B,B,B,B,P,P,B,B,P,B,P,B,B,P,B,B,B,B,P,P,B,T,P,P,P,P,B,T,T,P,P,B,T,B,B,B,P,B,B,B,T,B,B,B,B,P,P,B,P,B,P,T,P,P,P,P,P,B,B,B,P,P,P,B,B,B,P,P,B,T,P,T,P,P,P,B,P,B,B
61,T,B,B,B,P,P,B,P,B,P,B,P,P,P,T,P,P,P,P,B,P,P,P,B,P,P,B,P,B,B,B,B,P,B,P,T,B,T,B,T,B,P,P,P,B,P,T,B,B,B,P,P,B,B,P,B,B,P,B,P,B,B,B,P,B,B,B,P,B,P,P,B,P,B,B,B,P,B,P,B,P,B,B
62,P,P,P,B,B,B,P,P,P,P,B,B,P,P,B,B,B,B,T,P,B,P,P,B,B,T,B,B,B,P,P,B,B,T,P,P,T,B,P,P,B,B,B,B,B,B,P,P,P,T,B,P,B,T,B,P,T,B,B,P,P,B,B,P,B,B,P,P,P,P,P,B,P,P,B,P,P,P,B,P,P
63,P,B,P,P,B,T,B,P,P,B,P,P,P,B,T,P,B,B,P,B,B,P,B,P,B,B,P,B,B,P,B,B,B,P,B,B,P,P,B,B,P,B,B,B,T,B,B,B,B,B,T,B,P,P,B,P,P,B,T,T,T,B,P,P,B,B,B,P,B,B,P,B,P,P,B,T,T,T,B,B,P,P,P
64,P,P,T,P,P,P,T,T,B,P,B,B,B,B,B,B,B,B,P,B,P,B,P,P,P,B,P,P,B,B,B,P,B,P,P,B,P,B,B,P,P,B,B,B,P,P,B,B,P,P,B,B,P,B,P,P,P,B,P,P,B,P,B,P,B,P,B,T,P,P,B,B,P,B,B,B,B,P,T,B,B,P,P
65,B,B,B,B,B,B,P,B,T,P,B,P,T,P,P,T,B,B,B,P,B,P,P,B,B,P,P,B,T,B,B,B,P,B,P,B,B,B,B,B,P,B,B,B,P,P,T,P,P,P,P,B,P,B,B,P,P,B,P,B,B,P,B,B,B,B,B,P,P,T,B,B,B,B,P,B,B,P,P,T,T,P,P
66,P,B,B,B,B,B,P,B,P,T,B,B,B,P,P,P,B,B,P,P,B,P,P,P,P,P,P,B,P,P,P,B,B,B,B,B,T,B,P,P,T,P,P,P,P,P,T,P,B,T,B,B,B,T,P,B,B,P,B,B,B,B,B,B,B,B,B,B,P,P,B,B,B,B,B,B,B,P,P,P,B
67,B,P,B,T,P,B,P,B,B,P,T,P,B,P,P,T,B,B,B,B,P,B,B,P,P,P,P,P,T,P,P,P,B,B,P,P,P,B,P,P,B,P,P,P,B,B,B,B,B,P,B,B,T,B,B,P,T,T,T,P,P,B,B,P,T,B,B,B,P,B,T,T,P,B,P,B,B,P,B,B,B
68,B,B,P,P,B,P,B,B,T,P,B,B,B,T,B,B,P,B,P,B,B,B,P,P,P,B,P,B,T,B,B,P,B,B,B,P,P,P,B,T,B,B,P,B,B,B,T,P,P,B,B,P,P,B,P,B,P,P,B,T,P,B,P,B,P,T,P,P,P,B,B,P,P,B,P,T,B,P,P,T,T,B
69,B,P,P,P,B,P,B,P,B,P,B,P,B,B,B,P,P,P,T,P,B,P,P,P,B,B,T,P,P,P,B,P,B,P,P,B,B,B,B,B,P,T,P,P,P,T,B,B,B,B,P,T,B,B,P,P,B,B,B,B,B,P,P,P,P,B,B,P,T,P,P,P,B,P,P,P,P,B,P,T,T
70,B,B,B,P,P,P,B,P,P,P,P,P,P,P,P,P,B,P,P,B,B,P,P,B,B,P,P,T,P,B,B,P,P,T,B,B,T,B,B,T,B,P,P,P,B,P,P,P,P,B,P,P,P,P,P,P,P,B,P,P,B,B,T,B,P,B,B,B,B,P,P,P,B,B,P,B,B,B,B,P,P,P,T,B,P
71,P,B,B,P,B,B,P,P,B,P,P,B,B,B,P,B,B,B,B,B,B,P,T,P,P,B,P,B,B,B,T,T,T,P,P,P,B,B,B,P,P,B,B,B,T,P,B,B,B,B,P,P,P,B,B,B,P,P,B,P,B,P,B,P,P,B,P,P,B,P,B,B,B,P,P,B,P,B,P
72,B,B,B,T,B,B,P,T,T,T,P,T,B,P,P,B,B,B,B,P,P,B,B,P,B,P,P,P,P,P,B,B,B,P,P,P,T,B,T,P,B,P,P,B,T,B,B,T,B,P,B,T,P,B,B,B,T,P,P,B,B,B,B,B,B,B,B,B,P,P,P,B,B,B,B,B,P,P,P,P,P,T,P
73,B,P,B,P,B,P,P,P,B,P,B,B,P,P,P,B,P,P,P,B,B,B,P,B,P,B,B,T,P,B,P,P,B,P,B,P,B,B,P,P,P,B,T,B,B,P,P,B,B,B,P,P,P,P,B,P,B,B,B,P,B,B,P,B,B,P,P,P,B,B,B,B,B,P,P,P,P,B,P,P
74,P,P,P,P,P,P,B,T,B,B,P,B,P,P,B,B,B,B,P,B,B,B,T,B,P,B,P,B,B,P,P,P,B,B,P,B,B,B,P,B,P,B,P,P,P,B,B,B,B,T,B,B,B,B,P,B,P,B,P,P,P,B,B,B,P,P,B,B,T,P,P,P,B,P,T,B,P,B,T,B,B,P,B
75,P,P,B,P,B,B,T,P,B,P,B,P,B,P,P,B,B,P,T,P,P,P,P,B,P,B,B,P,B,B,B,P,T,P,B,P,P,P,T,B,P,B,P,P,T,P,P,B,B,P,P,P,T,P,B,P,P,B,B,B,P,P,P,B,B,B,B,B,P,B,B,P,B,B,P,B,B,P,P,B,B,B
76,B,P,P,P,P,P,B,B,B,P,P,B,B,B,P,B,P,B,P,B,B,B,B,P,B,T,P,P,P,P,P,B,P,P,P,P,P,P,B,B,P,B,B,B,P,T,B,B,T,T,P,P,T,P,B,B,B,P,P,B,P,P,P,P,T,P,B,P,B,B,P,B,P,P,P,P,B,P,P,B,B,B,P
77,T,P,B,B,B,B,B,B,P,P,P,P,P,P,P,P,B,B,B,P,B,P,B,T,P,P,P,P,P,P,B,P,P,T,B,B,T,B,T,P,B,B,B,P,B,P,P,B,B,B,B,P,P,B,P,P,B,P,B,B,B,B,P,P,B,B,P,P,B,P,B,B,B,B,P,B,T,P,P,T,P
78,B,B,B,B,P,B,B,B,P,B,P,P,T,P,B,P,B,B,P,B,P,P,P,B,B,P,P,B,P,B,P,B,B,P,B,P,P,P,B,P,P,B,P,P,T,P,T,B,P,B,B,T,B,B,P,B,B,T,P,B,P,B,P,P,B,P,B,P,P,P,B,T,B,B,B,B,B,P,T,P,B,B,P
79,B,T,T,B,P,B,P,P,P,P,B,P,P,B,P,B,T,P,B,P,B,B,P,T,B,B,P,P,B,T,B,P,P,T,P,B,B,T,P,P,P,B,P,P,T,B,P,P,P,P,B,P,P,P,P,P,P,T,P,B,B,B,B,P,P,P,B,B,B,B,B,T,B,T,P,P,P,P,P,P,B,P
80,B,B,P,B,B,P,B,T,B,T,B,P,B,P,B,B,P,B,B,B,B,P,P,B,P,P,P,P,P,P,B,B,B,B,P,B,B,P,B,B,P,P,T,P,B,B,B,B,T,B,P,P,P,T,B,P,B,P,B,B,P,B,B,B,B,P,B,B,P,B,B,B,B,P,P,B,P,B,P,B,B
81,P,P,B,B,B,B,B,B,P,P,B,P,P,B,P,P,B,B,T,P,P,P,B,P,B,B,P,P,B,P,B,P,B,T,P,T,P,B,B,P,P,P,B,P,B,B,B,P,P,B,P,B,B,T,B,P,B,T,B,P,B,P,P,P,P,B,B,B,P,B,B,B,B,P,B,B,B,P,P,B,B,P,P,B
82,P,P,B,P,B,B,P,P,P,P,B,B,B,P,P,P,P,P,B,B,P,B,P,P,B,P,T,B,B,T,P,T,T,B,T,B,P,T,P,P,P,B,P,T,T,B,B,P,P,T,P,T,B,P,P,P,P,P,B,B,P,P,B,P,B,B,P,B,B,P,B,B,B,T,P,B,T,P,T,P
83,P,P,B,P,P,B,P,P,B,P,P,B,P,B,B,B,P,P,B,B,T,P,B,P,P,B,B,P,B,B,P,P,P,P,B,B,B,P,B,B,B,B,P,B,T,P,B,B,P,B,B,P,B,B,B,B,B,B,P,P,P,B,P,P,P,P,P,P,P,B,B,P,B,B,P,P,B,P,B,P,P,B,P
84,P,B,B,P,B,B,B,B,B,P,P,P,P,T,T,B,B,T,P,B,B,B,P,B,B,B,P,P,B,P,T,P,B,B,B,T,B,P,B,P,P,P,T,B,P,B,B,B,B,T,P,B,P,P,B,P,T,B,B,P,T,P,P,B,P,P,P,B,P,P,B,P,B,P,P,B,B,P,B,B,B,B,P,P
